ensembl,gene_exp,Affinity,Class,disease_score,disgenet_score,pathways,kinaseness
v349,0.0,0.0,0.0,0.0,0.0,287.0,0.0
ENSP00000282908,0.0,5.0,0.0,0.0,0.0,173.0,2.0
ENSP00000283109,0.0,0.0,0.0,0.0,0.0,161.0,2.0
ENSP00000283141,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1057,0.0,0.0,0.0,0.0,0.0,26.0,0.0
v944,0.0,0.0,0.0,0.0,0.0,20.0,0.0
v963,0.0,0.0,0.0,0.0,0.0,23.0,0.0
ENSP00000283426,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000283441,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000283550,0.0,0.0,0.0,0.0,0.0,39.0,1.0
ENSP00000283916,1.0,0.0,0.0,0.0,0.0,58.0,1.0
ENSP00000284202,0.0,0.0,0.0,0.0,0.0,68.0,1.0
v414,0.0,0.0,0.0,0.0,0.0,86.0,0.0
v368,0.0,0.0,0.0,0.0,0.0,144.0,0.0
v786,0.0,0.0,0.0,0.0,0.0,124.0,0.0
v771,0.0,0.0,0.0,0.0,0.0,132.0,0.0
ENSP00000286070,0.0,0.0,0.0,0.0,0.0,105.0,1.0
ENSP00000286301,0.0,4.588047801,0.0,0.0,0.0,68.0,2.0
v401,0.0,0.0,0.0,0.0,0.0,35.0,0.0
ENSP00000286353,0.0,0.0,0.0,0.0,0.0,17.0,1.0
ENSP00000286371,1.0,0.0,0.0,0.0,0.0,196.0,1.0
v17,1.0,0.0,0.0,0.0,0.0,61.0,0.0
ENSP00000287008,0.0,0.0,0.0,0.0,0.0,227.0,1.0
v657,0.0,0.0,0.0,0.0,0.0,19.0,0.0
ENSP00000287598,0.0,0.0,0.0,0.0,0.0,61.0,2.0
v985,0.0,0.0,0.0,0.0,0.0,46.0,0.0
ENSP00000287934,1.0,0.0,0.0,0.0,0.0,109.0,1.0
ENSP00000288135,0.0,5.0894256769999995,0.0,0.0,0.0,68.0,2.0
v740,0.0,0.0,0.0,0.0,0.0,51.0,0.0
ENSP00000288502,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000288602,0.0,5.070225298,0.0,0.0,0.0,68.0,2.0
v236,0.0,0.0,0.0,0.0,0.0,42.0,0.0
v896,0.0,0.0,0.0,0.0,0.0,47.0,0.0
ENSP00000289153,0.0,0.0,0.0,0.0,0.0,68.0,2.0
v601,0.0,0.0,0.0,0.0,0.0,19.0,0.0
v902,0.0,0.0,0.0,0.0,0.0,203.0,0.0
ENSP00000289528,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000290216,0.0,0.0,0.0,0.0,0.0,103.0,1.0
ENSP00000290277,0.0,0.0,0.0,0.0,0.0,68.0,2.0
ENSP00000290291,0.0,0.0,0.0,0.0,0.0,66.0,1.0
ENSP00000290401,0.0,0.0,0.0,0.0,0.0,17.0,1.0
ENSP00000290431,0.0,0.0,0.0,0.0,0.0,45.0,1.0
v1041,0.0,0.0,0.0,0.0,0.0,36.0,0.0
v1117,0.0,0.0,0.0,0.0,0.0,55.0,0.0
v859,0.0,0.0,0.0,0.0,0.0,116.0,0.0
ENSP00000291041,0.0,0.0,0.0,0.0,0.0,180.0,2.0
v759,0.0,0.0,0.0,0.0,0.0,87.0,0.0
v672,0.0,0.0,0.0,0.0,0.0,208.0,0.0
ENSP00000291823,0.0,5.030931458,0.0,0.0,0.0,15.0,2.0
ENSP00000291906,0.0,0.0,0.0,0.0,0.0,89.0,2.0
ENSP00000291971,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000292090,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1090,0.0,0.0,0.0,0.0,0.0,58.0,0.0
ENSP00000292169,0.0,0.0,0.0,0.0,0.0,55.0,1.0
v1089,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ENSP00000292408,0.0,5.079506858999999,0.0,0.0,0.0,109.0,2.0
v530,0.0,0.0,0.0,0.0,0.0,42.0,0.0
ENSP00000292778,0.0,0.0,0.0,0.0,0.0,138.0,1.0
v476,1.0,0.0,0.0,0.0,0.0,21.0,0.0
v877,0.0,0.0,0.0,0.0,0.0,143.0,0.0
v987,0.0,0.0,0.0,0.0,0.0,58.0,0.0
ENSP00000293303,0.0,0.0,0.0,0.0,0.0,132.0,1.0
v687,0.0,0.0,0.0,0.0,0.0,125.0,0.0
ENSP00000293405,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000293636,0.0,0.0,0.0,0.0,0.0,17.0,1.0
ENSP00000293771,0.0,0.0,0.0,0.0,0.0,210.0,1.0
ENSP00000294066,0.0,4.176095602,0.0,0.0,0.0,109.0,2.0
v667,0.0,0.0,0.0,0.0,0.0,112.0,0.0
ENSP00000294383,0.0,0.0,0.0,0.0,0.0,141.0,1.0
ENSP00000294489,1.0,0.0,0.0,0.0,0.0,64.0,1.0
ENSP00000294600,0.0,0.0,0.0,0.0,0.0,207.0,1.0
ENSP00000294740,0.0,0.0,0.0,0.0,0.0,64.0,1.0
v243,0.0,0.0,0.0,0.0,0.0,17.0,0.0
v1155,0.0,0.0,0.0,0.0,0.0,29.0,0.0
ENSP00000294964,0.0,0.0,0.0,0.0,0.0,56.0,2.0
v1173,0.0,0.0,0.0,0.0,0.0,136.0,0.0
v488,0.0,0.0,0.0,0.0,0.0,120.0,0.0
v867,0.0,0.0,0.0,0.0,0.0,270.0,0.0
ENSP00000295150,0.0,0.0,0.0,0.0,0.0,81.0,1.0
ENSP00000295268,1.0,0.0,0.0,0.0,0.0,161.0,1.0
ENSP00000295408,0.0,5.099497527,0.0,0.0,0.0,68.0,2.0
ENSP00000295569,0.0,0.0,0.0,0.0,0.0,98.0,1.0
v578,0.0,0.0,0.0,0.0,0.0,144.0,0.0
v1096,0.0,0.0,0.0,0.0,0.0,6.0,0.0
v298,0.0,0.0,0.0,0.0,0.0,73.0,0.0
ENSP00000295709,0.0,5.118849108,0.0,0.0,0.0,55.0,2.0
ENSP00000295755,0.0,0.0,0.0,0.0,0.0,273.0,1.0
ENSP00000295797,0.0,4.6486371239999995,0.0,0.0,0.0,68.0,2.0
v55,-1.0,0.0,0.0,0.0,0.0,24.0,0.0
ENSP00000295966,1.0,0.0,0.0,0.0,0.0,50.0,1.0
v396,0.0,0.0,0.0,0.0,0.0,8.0,0.0
ENSP00000296088,0.0,0.0,0.0,0.0,0.0,116.0,2.0
ENSP00000296098,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000296127,0.0,0.0,0.0,0.0,0.0,120.0,1.0
ENSP00000296129,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v263,0.0,0.0,0.0,0.0,0.0,5.0,0.0
ENSP00000296220,0.0,0.0,0.0,0.0,0.0,10.0,1.0
v439,0.0,0.0,0.0,0.0,0.0,11.0,0.0
v776,0.0,0.0,0.0,0.0,0.0,88.0,0.0
ENSP00000296474,0.0,5.134645389,0.0,0.0,0.0,0.0,2.0
v167,0.0,0.0,0.0,0.0,0.0,281.0,0.0
v756,0.0,0.0,0.0,0.0,0.0,12.0,0.0
v412,0.0,0.0,0.0,0.0,0.0,53.0,0.0
ENSP00000296600,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v428,0.0,0.0,0.0,0.0,0.0,82.0,0.0
ENSP00000296721,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v147,0.0,0.0,0.0,0.0,0.0,5.0,0.0
ENSP00000296785,1.0,0.0,0.0,0.0,0.0,210.0,1.0
v536,0.0,0.0,0.0,0.0,0.0,73.0,0.0
ENSP00000296792,1.0,0.0,0.0,0.0,0.0,115.0,1.0
ENSP00000296849,0.0,0.0,0.0,0.0,0.0,68.0,1.0
v1051,0.0,0.0,0.0,0.0,0.0,19.0,0.0
ENSP00000296877,0.0,0.0,0.0,0.0,0.0,30.0,1.0
ENSP00000297063,1.0,0.0,0.0,0.0,0.0,116.0,1.0
ENSP00000297157,1.0,0.0,0.0,0.0,0.0,38.0,1.0
ENSP00000297164,0.0,0.0,0.0,0.0,0.0,20.0,1.0
ENSP00000297293,0.0,0.0,0.0,0.0,0.0,58.0,2.0
v849,0.0,0.0,0.0,0.0,0.0,206.0,0.0
ENSP00000297440,1.0,0.0,0.0,0.0,0.0,81.0,1.0
v927,0.0,0.0,0.0,0.0,0.0,19.0,0.0
ENSP00000297477,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000297532,0.0,0.0,0.0,0.0,0.0,115.0,2.0
v892,0.0,0.0,0.0,0.0,0.0,25.0,0.0
ENSP00000297596,0.0,0.0,0.0,0.0,0.0,17.0,1.0
v1023,0.0,0.0,0.0,0.0,0.0,98.0,0.0
ENSP00000297770,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000297837,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000297954,0.0,4.176095602,0.0,0.0,0.0,53.0,2.0
ENSP00000298048,0.0,5.205165631,0.0,0.0,0.0,124.0,2.0
ENSP00000298097,1.0,0.0,0.0,0.0,0.0,153.0,1.0
ENSP00000298119,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1163,0.0,0.0,0.0,0.0,0.0,13.0,0.0
v973,0.0,0.0,0.0,0.0,0.0,139.0,0.0
ENSP00000298310,0.0,0.0,0.0,0.0,0.0,11.0,1.0
ENSP00000298351,0.0,0.0,0.0,0.0,0.0,114.0,1.0
v711,1.0,0.0,0.0,0.0,0.0,76.0,0.0
v602,0.0,0.0,0.0,0.0,0.0,19.0,0.0
v316,0.0,0.0,0.0,0.0,0.0,38.0,0.0
v1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000298630,0.0,5.0,0.0,0.0,0.0,173.0,2.0
v952,0.0,0.0,0.0,0.0,0.0,99.0,0.0
v1129,0.0,0.0,0.0,0.0,0.0,115.0,0.0
ENSP00000298910,0.0,5.810513094,0.0,0.0,0.0,109.0,2.0
v696,0.0,0.0,0.0,0.0,0.0,41.0,0.0
ENSP00000298966,1.0,0.0,0.0,0.0,0.0,0.0,1.0
v1077,0.0,0.0,0.0,0.0,0.0,28.0,0.0
v615,0.0,0.0,0.0,0.0,0.0,108.0,0.0
v886,0.0,0.0,0.0,0.0,0.0,48.0,0.0
ENSP00000299481,0.0,0.0,0.0,0.0,0.0,219.0,1.0
ENSP00000299563,0.0,0.0,0.0,0.0,0.0,19.0,1.0
v903,0.0,0.0,0.0,0.0,0.0,56.0,0.0
v1003,0.0,0.0,0.0,0.0,0.0,112.0,0.0
v984,0.0,0.0,0.0,0.0,0.0,116.0,0.0
v671,0.0,0.0,0.0,0.0,0.0,109.0,0.0
ENSP00000299977,0.0,0.0,0.0,0.0,0.0,60.0,1.0
v581,0.0,0.0,0.0,0.0,0.0,242.0,0.0
v806,0.0,0.0,0.0,0.0,0.0,38.0,0.0
ENSP00000300093,0.0,4.658355202,0.0,0.0,0.0,61.0,2.0
ENSP00000300098,0.0,0.0,0.0,0.0,0.0,3.0,1.0
v923,0.0,0.0,0.0,0.0,0.0,19.0,0.0
ENSP00000300113,0.0,0.0,0.0,0.0,0.0,74.0,1.0
ENSP00000300128,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000300131,0.0,0.0,0.0,0.0,0.0,25.0,1.0
v293,0.0,0.0,0.0,0.0,0.0,55.0,0.0
v537,0.0,0.0,0.0,0.0,0.0,137.0,0.0
v1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v354,0.0,0.0,0.0,0.0,0.0,8.0,0.0
v1131,0.0,0.0,0.0,0.0,0.0,21.0,0.0
v1076,0.0,0.0,0.0,0.0,0.0,271.0,0.0
ENSP00000301037,0.0,0.0,0.0,0.0,0.0,229.0,2.0
ENSP00000301039,0.0,0.0,0.0,0.0,0.0,106.0,1.0
ENSP00000301057,0.0,0.0,0.0,0.0,0.0,63.0,1.0
v254,0.0,0.0,0.0,0.0,0.0,41.0,0.0
ENSP00000301178,0.0,5.425681032000001,0.0,0.0,0.0,76.0,2.0
ENSP00000301180,1.0,0.0,0.0,0.0,0.0,43.0,1.0
ENSP00000301190,0.0,0.0,0.0,0.0,0.0,72.0,1.0
ENSP00000301202,0.0,0.0,0.0,0.0,0.0,45.0,1.0
v397,0.0,0.0,0.0,0.0,0.0,249.0,0.0
ENSP00000301242,0.0,0.0,0.0,0.0,0.0,10.0,1.0
v812,0.0,0.0,0.0,0.0,0.0,62.0,0.0
v591,0.0,0.0,0.0,0.0,0.0,32.0,0.0
v1006,0.0,0.0,0.0,0.0,0.0,249.0,0.0
v286,0.0,0.0,0.0,0.0,0.0,143.0,0.0
v731,0.0,0.0,0.0,0.0,0.0,143.0,0.0
v1001,0.0,0.0,0.0,0.0,0.0,206.0,0.0
ENSP00000301831,0.0,0.0,0.0,0.0,0.0,78.0,2.0
ENSP00000301838,1.0,0.0,0.0,0.0,0.0,109.0,1.0
v675,0.0,0.0,0.0,0.0,0.0,237.0,0.0
ENSP00000301962,1.0,0.0,0.0,0.0,0.0,141.0,1.0
ENSP00000302046,0.0,0.0,0.0,0.0,0.0,77.0,1.0
ENSP00000302051,0.0,0.0,0.0,0.0,0.0,30.0,1.0
v829,0.0,0.0,0.0,0.0,0.0,63.0,0.0
ENSP00000302260,0.0,0.0,0.0,0.0,0.0,98.0,1.0
v906,0.0,0.0,0.0,0.0,0.0,120.0,0.0
ENSP00000302456,0.0,0.0,0.0,0.0,0.0,210.0,1.0
v1014,0.0,0.0,0.0,0.0,0.0,162.0,0.0
ENSP00000302486,0.0,4.588047801,0.0,0.0,0.0,109.0,2.0
ENSP00000302530,0.0,0.0,0.0,0.0,0.0,61.0,2.0
ENSP00000302552,0.0,0.0,0.0,0.0,0.0,55.0,1.0
ENSP00000302586,0.0,0.0,0.0,0.0,0.0,38.0,1.0
ENSP00000302647,1.0,0.0,0.0,0.0,0.0,0.0,1.0
v217,0.0,0.0,0.0,0.0,0.0,256.0,0.0
ENSP00000302898,0.0,5.717654823999999,0.0,0.0,0.0,108.0,2.0
ENSP00000302918,0.0,0.0,0.0,0.0,0.0,59.0,1.0
v943,0.0,0.0,0.0,0.0,0.0,109.0,0.0
ENSP00000303061,0.0,0.0,0.0,0.0,0.0,287.0,1.0
ENSP00000303070,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000303077,0.0,0.0,0.0,0.0,0.0,125.0,1.0
ENSP00000303129,0.0,0.0,0.0,0.0,0.0,60.0,1.0
v955,0.0,0.0,0.0,0.0,0.0,102.0,0.0
v970,0.0,0.0,0.0,0.0,0.0,17.0,0.0
ENSP00000303398,0.0,0.0,0.0,0.0,0.0,112.0,1.0
ENSP00000303540,-1.0,0.0,0.0,0.0,0.0,18.0,1.0
ENSP00000303754,1.0,0.0,0.0,0.0,0.0,55.0,1.0
ENSP00000303766,0.0,0.0,0.0,0.0,0.0,65.0,1.0
v1081,0.0,0.0,0.0,0.0,0.0,42.0,0.0
ENSP00000303830,0.0,4.744313479,0.0,0.0,0.0,116.0,2.0
ENSP00000303887,0.0,5.0,0.0,0.0,0.0,0.0,2.0
v818,0.0,0.0,0.0,0.0,0.0,55.0,0.0
ENSP00000303987,0.0,0.0,0.0,0.0,0.0,29.0,1.0
ENSP00000304078,1.0,0.0,0.0,0.0,0.0,0.0,1.0
v341,0.0,0.0,0.0,0.0,0.0,56.0,0.0
ENSP00000304139,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000304226,0.0,4.176095602,0.0,0.0,0.0,247.0,2.0
v1058,0.0,0.0,0.0,0.0,0.0,150.0,0.0
v673,0.0,0.0,0.0,0.0,0.0,57.0,0.0
v700,0.0,0.0,0.0,0.0,0.0,150.0,0.0
v450,0.0,0.0,0.0,0.0,0.0,237.0,0.0
ENSP00000304604,0.0,0.0,0.0,0.0,0.0,109.0,1.0
v468,0.0,0.0,0.0,0.0,0.0,98.0,0.0
ENSP00000304669,1.0,0.0,0.0,0.0,0.0,109.0,1.0
v417,0.0,0.0,0.0,0.0,0.0,249.0,0.0
ENSP00000304908,0.0,0.0,0.0,0.0,0.0,66.0,1.0
v183,1.0,0.0,0.0,0.0,0.0,5.0,0.0
ENSP00000304945,0.0,0.0,0.0,0.0,0.0,30.0,1.0
v248,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
v691,0.0,0.0,0.0,0.0,0.0,115.0,0.0
v870,0.0,0.0,0.0,0.0,0.0,107.0,0.0
v764,0.0,0.0,0.0,0.0,0.0,173.0,0.0
ENSP00000305355,0.0,0.0,0.0,0.0,0.0,68.0,2.0
v753,0.0,0.0,0.0,0.0,0.0,170.0,0.0
v575,0.0,0.0,0.0,0.0,0.0,123.0,0.0
v494,0.0,0.0,0.0,0.0,0.0,65.0,0.0
ENSP00000305777,0.0,4.768766402,0.0,0.0,0.0,108.0,2.0
ENSP00000305852,0.0,0.0,0.0,0.0,0.0,45.0,1.0
ENSP00000305976,0.0,5.360721482,0.0,0.0,0.0,116.0,2.0
v29,0.0,0.0,0.0,0.0,0.0,52.0,0.0
v441,0.0,0.0,0.0,0.0,0.0,55.0,0.0
v823,0.0,0.0,0.0,0.0,0.0,270.0,0.0
ENSP00000306106,0.0,0.0,0.0,0.0,0.0,49.0,1.0
ENSP00000306123,0.0,0.0,0.0,0.0,0.0,249.0,1.0
ENSP00000306124,0.0,4.741307043,0.0,0.0,0.0,68.0,2.0
v620,0.0,0.0,0.0,0.0,0.0,11.0,0.0
v1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000306324,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v680,0.0,0.0,0.0,0.0,0.0,208.0,0.0
ENSP00000306564,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000306670,0.0,0.0,0.0,0.0,0.0,3.0,1.0
v920,0.0,0.0,0.0,0.0,0.0,109.0,0.0
ENSP00000306822,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSP00000306918,0.0,0.0,0.0,0.0,0.0,277.0,1.0
v294,0.0,0.0,0.0,0.0,0.0,249.0,0.0
ENSP00000307164,0.0,0.0,0.0,0.0,0.0,30.0,1.0
ENSP00000307234,0.0,0.0,0.0,0.0,0.0,154.0,1.0
ENSP00000307235,0.0,0.0,0.0,0.0,0.0,6.0,2.0
ENSP00000307264,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v513,0.0,0.0,0.0,0.0,0.0,208.0,0.0
ENSP00000307369,0.0,0.0,0.0,0.0,0.0,29.0,1.0
v969,0.0,0.0,0.0,0.0,0.0,29.0,0.0
v592,0.0,0.0,0.0,0.0,0.0,137.0,0.0
v1010,0.0,0.0,0.0,0.0,0.0,247.0,0.0
v951,0.0,0.0,0.0,0.0,0.0,219.0,0.0
v1135,0.0,0.0,0.0,0.0,0.0,115.0,0.0
v638,0.0,0.0,0.0,0.0,0.0,66.0,0.0
v603,-1.0,0.0,0.0,0.0,0.0,182.0,0.0
v783,1.0,0.0,0.0,0.0,0.0,15.0,0.0
ENSP00000308334,1.0,0.0,0.0,0.0,0.0,54.0,1.0
ENSP00000308351,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSP00000308413,0.0,4.176095602,0.0,0.0,0.0,47.0,2.0
v1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000308533,1.0,0.0,0.0,0.0,0.0,47.0,1.0
ENSP00000308597,0.0,0.0,0.0,0.0,0.0,20.0,1.0
v990,0.0,0.0,0.0,0.0,0.0,3.0,0.0
v398,0.0,0.0,0.0,0.0,0.0,8.0,0.0
ENSP00000309031,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000309036,0.0,0.0,0.0,0.0,0.0,76.0,1.0
v127,0.0,0.0,0.0,0.0,0.0,32.0,0.0
ENSP00000309163,0.0,0.0,0.0,0.0,0.0,141.0,1.0
ENSP00000309189,1.0,0.0,0.0,0.0,0.0,0.0,1.0
v842,0.0,0.0,0.0,0.0,0.0,87.0,0.0
v311,0.0,0.0,0.0,0.0,0.0,30.0,0.0
ENSP00000309429,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v869,0.0,0.0,0.0,0.0,0.0,16.0,0.0
ENSP00000309515,0.0,0.0,0.0,0.0,0.0,125.0,1.0
v419,0.0,0.0,0.0,0.0,0.0,17.0,0.0
ENSP00000309538,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000309591,0.0,4.8324562030000004,0.0,0.0,0.0,68.0,2.0
ENSP00000309597,0.0,4.588047801,0.0,0.0,0.0,273.0,2.0
v773,0.0,0.0,0.0,0.0,0.0,249.0,0.0
ENSP00000310094,0.0,4.176095602,0.0,0.0,0.0,273.0,2.0
v339,0.0,0.0,0.0,0.0,0.0,52.0,0.0
ENSP00000310431,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1127,0.0,0.0,0.0,0.0,0.0,80.0,0.0
ENSP00000310547,0.0,0.0,0.0,0.0,0.0,73.0,2.0
ENSP00000310561,0.0,0.0,0.0,0.0,0.0,203.0,1.0
ENSP00000310594,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000310649,0.0,4.8970102639999995,0.0,0.0,0.0,1.0,2.0
ENSP00000310722,0.0,0.0,0.0,0.0,0.0,6.0,2.0
v1178,0.0,0.0,0.0,0.0,0.0,71.0,0.0
ENSP00000311005,0.0,5.0,0.0,0.0,0.0,109.0,2.0
v359,0.0,0.0,0.0,0.0,0.0,247.0,0.0
ENSP00000311257,0.0,0.0,0.0,0.0,0.0,227.0,1.0
ENSP00000311280,0.0,0.0,0.0,0.0,0.0,63.0,1.0
v811,0.0,0.0,0.0,0.0,0.0,38.0,0.0
ENSP00000311677,0.0,0.0,0.0,0.0,0.0,132.0,1.0
ENSP00000311684,0.0,0.0,0.0,0.0,0.0,42.0,2.0
ENSP00000311713,0.0,4.176095602,0.0,0.0,0.0,53.0,2.0
ENSP00000311746,0.0,0.0,0.0,0.0,0.0,32.0,1.0
ENSP00000311766,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000312017,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000312070,0.0,0.0,0.0,0.0,0.0,248.0,1.0
ENSP00000312150,0.0,0.0,0.0,0.0,0.0,68.0,2.0
ENSP00000312158,0.0,0.0,0.0,0.0,0.0,30.0,1.0
ENSP00000312222,-1.0,0.0,0.0,0.0,0.0,149.0,1.0
ENSP00000312224,1.0,0.0,0.0,0.0,0.0,34.0,1.0
ENSP00000312262,0.0,0.0,0.0,0.0,0.0,203.0,2.0
ENSP00000312293,1.0,0.0,0.0,0.0,0.0,174.0,1.0
ENSP00000312397,0.0,0.0,0.0,0.0,0.0,52.0,1.0
v782,0.0,0.0,0.0,0.0,0.0,273.0,0.0
v338,-1.0,0.0,0.0,0.0,0.0,109.0,0.0
ENSP00000312457,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000312615,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v755,0.0,0.0,0.0,0.0,0.0,42.0,0.0
v289,0.0,0.0,0.0,0.0,0.0,210.0,0.0
ENSP00000312741,0.0,4.924070945,0.0,0.0,0.0,78.0,2.0
ENSP00000313088,0.0,0.0,0.0,0.0,0.0,232.0,1.0
ENSP00000313121,-1.0,0.0,0.0,0.0,0.0,114.0,1.0
v765,0.0,0.0,0.0,0.0,0.0,36.0,0.0
v777,0.0,0.0,0.0,0.0,0.0,72.0,0.0
v648,0.0,0.0,0.0,0.0,0.0,88.0,0.0
ENSP00000313420,0.0,0.0,0.0,0.0,0.0,68.0,2.0
v1025,0.0,0.0,0.0,0.0,0.0,237.0,0.0
v580,0.0,0.0,0.0,0.0,0.0,141.0,0.0
ENSP00000313833,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000313854,0.0,0.0,0.0,0.0,0.0,30.0,1.0
ENSP00000313950,0.0,5.834305841,0.0,0.0,0.0,61.0,2.0
v1048,0.0,0.0,0.0,0.0,0.0,232.0,0.0
ENSP00000314067,0.0,4.624987631000001,0.0,0.0,0.0,68.0,2.0
ENSP00000314116,1.0,0.0,0.0,0.0,0.0,3.0,1.0
v290,0.0,0.0,0.0,0.0,0.0,30.0,0.0
ENSP00000314396,0.0,0.0,0.0,0.0,0.0,113.0,1.0
ENSP00000314407,0.0,0.0,0.0,0.0,0.0,98.0,1.0
ENSP00000314499,0.0,8.13840554,2.0,0.0,0.0,3.0,2.0
v992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v330,0.0,0.0,0.0,0.0,0.0,31.0,0.0
v208,0.0,0.0,0.0,0.0,0.0,39.0,0.0
v728,0.0,0.0,0.0,0.0,0.0,237.0,0.0
ENSP00000314946,0.0,0.0,0.0,0.0,0.0,63.0,1.0
ENSP00000315098,0.0,0.0,0.0,0.0,0.0,59.0,1.0
ENSP00000315118,0.0,0.0,0.0,0.0,0.0,15.0,2.0
ENSP00000315203,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v358,0.0,0.0,0.0,0.0,0.0,23.0,0.0
ENSP00000315351,-1.0,0.0,0.0,0.0,0.0,15.0,1.0
v459,0.0,0.0,0.0,0.0,0.0,52.0,0.0
v1144,0.0,0.0,0.0,0.0,0.0,88.0,0.0
v99,0.0,0.0,0.0,0.0,0.0,193.0,0.0
ENSP00000315988,0.0,0.0,0.0,0.0,0.0,108.0,1.0
v233,0.0,0.0,0.0,0.0,0.0,83.0,0.0
ENSP00000316173,1.0,0.0,0.0,0.0,0.0,32.0,1.0
ENSP00000316357,-1.0,0.0,0.0,0.0,0.0,68.0,1.0
ENSP00000316512,0.0,5.2572422130000005,0.0,0.0,0.0,153.0,2.0
ENSP00000316527,0.0,0.0,0.0,0.0,0.0,90.0,1.0
ENSP00000316782,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000316948,0.0,4.725365201000001,0.0,0.0,0.0,168.0,2.0
v558,0.0,0.0,0.0,0.0,0.0,16.0,0.0
ENSP00000317272,0.0,5.564806965,0.0,0.0,0.0,68.0,2.0
ENSP00000317396,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000317578,0.0,0.0,0.0,0.0,0.0,108.0,2.0
v1132,0.0,0.0,0.0,0.0,0.0,236.0,0.0
v171,0.0,0.0,0.0,0.0,0.0,15.0,0.0
v226,0.0,0.0,0.0,0.0,0.0,57.0,0.0
ENSP00000317985,0.0,5.048700307,0.0,0.0,0.0,68.0,2.0
ENSP00000318032,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSP00000318687,1.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSP00000318716,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v614,0.0,0.0,0.0,0.0,0.0,229.0,0.0
ENSP00000319060,0.0,4.768766402,0.0,0.0,0.0,78.0,2.0
ENSP00000319192,0.0,4.844188763,0.0,0.0,0.0,63.0,2.0
ENSP00000319388,0.0,0.0,0.0,0.0,0.0,114.0,1.0
ENSP00000319412,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v915,0.0,0.0,0.0,0.0,0.0,31.0,0.0
v234,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSP00000319831,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSP00000319918,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v140,0.0,0.0,0.0,0.0,0.0,22.0,0.0
ENSP00000320130,1.0,0.0,0.0,0.0,0.0,40.0,1.0
v623,0.0,0.0,0.0,0.0,0.0,125.0,0.0
v1149,0.0,0.0,0.0,0.0,0.0,143.0,0.0
ENSP00000320239,0.0,0.0,0.0,0.0,0.0,114.0,2.0
